"id","user_name","post_message","timestamp_post","num_like_post","num_comment_post","num_share_post","label"
"287","-8.1211567695465E+18","Đại tá, phi công chiến đấu, điệp viên, Anh hùng Lực lượng Vũ trang Nhân dân, Phó Tổng giám đốc Vietnam Airlines là những danh hiệu, chức vụ tưởng chừng chỉ có trong phim Hollywood nhưng đây lại là câu chuyện về cuộc đời của Nguyễn Thành Trung .

Sinh ra tại Bến Tre năm 1947 trong một gia đình Cách mạng, năm 14 tuổi, cha ông đang hoạt động bí mật thì bị biệt kích ngụy phục kích và sát hại, mẹ và em gái bị bắt, nhà của gia đình bị đốt trụi. Ông đổi sang họ Nguyễn và sau đó được Ban binh vận T2 chỉ đạo thi vào trường Không quân VNCH.

Tháng 4/1975, khi cơ sở tình báo của ta trong lực lượng pháo binh địch bị phá vỡ, có người đã khai rằng còn một cơ sở khác trong không quân, tuy không biết tên nhưng đây là một phi công gốc Bến Tre.

Biết rằng mình sắp bị lộ, Nguyễn Thành Trung xin ý kiến để thoát về vùng giải phóng. Trung ương Cục chỉ đạo hoặc là ông chạy bộ vào rừng hoặc là đánh cắp máy bay rồi nhảy dù xuống Lộc Ninh.

Sáng ngày 8/4/1975, Nguyễn Thành Trung được lệnh cùng với biên đội 3 chiếc F-5 từ Biên Hòa ra Phan Thiết ném bom ngăn chặn Quân giải phóng. Khi hai chiếc kia đã xuất phát, lợi dụng nguyên tắc không sử dụng điện đài khi cất cánh, chiếc F-5E của Nguyễn Thành Trung lặng lẽ bay thẳng về hướng Sài Gòn.

Đây là kế hoạch mà ông đã định từ trước. Chiếc F-5 mang theo bốn quả bom hướng về phía Dinh Độc Lập. Trong lần công kích đầu tiên, hai quả bom rơi trượt mục tiêu và phát nổ ngoài sân. Đến lần thứ hai thì hai quả bom đánh trúng phía sau Dinh Độc Lập và một quả phát nổ.

Chiếc F-5E đổi hướng và xả luôn 300 phát đạn pháo 20mm xuống kho xăng Nhà Bè. Sau đó Nguyễn Thành Trung bay về hạ cánh an toàn tại Phước Long.

Ngày 28/4/1975, tức là tròn 45 năm về trước, phi đội Quyết Thắng gồm năm chiếc A-37 do Nguyễn Thành Trung dẫn đường đã ném bom xuống sân bay Tân Sơn Nhất. Cuộc không kích thành công khiến ngụy quân và ngụy quyền hoảng loạn. Mỹ ngay lập tức từ bỏ kế hoạch di tản bằng đường hàng không.","1588133561","31","5","","0"
"288","-7.8457413942643E+18","THANH HÓA: BỆNH NHÂN NHIỄM VIRUS nCoV XUẤT VIỆN  Sau 10 ngày cách ly, theo dõi điều trị, Bệnh viện Đa khoa tỉnh Thanh Hóa đã chữa thành công cho nữ bệnh nhân người Yên Định dương tính với virus nCoV, kết quả xét nghiệm lần 2 hiện đã âm tính với virus nCoV. Tại thời điểm sáng 3/2/2020, tình trạng sức khỏe của bệnh nhân đã phục hồi, ngày thứ 5 hết sốt, không ho, không tức ngực, các chỉ số xét nghiệm hóa sinh trong giới hạn bình thường; bệnh nhân được ra viện vào sáng 3/2/2020, toàn bộ chi phí điều trị cho người bệnh đều được miễn giảm.","1580705135","23000","1100","2300","0"
"289","7.6213635918959E+18","Hai người gốc Việt chết vì virus tại Mỹ

Hai người Việt vừa được báo cáo đã tử vong tại bang Washington, Mỹ, vì nhiễm bệnh do virus SARS-CoV-2 gây ra.

Đại sứ quán Việt Nam tại Mỹ xác nhận hai người gốc Việt đã tử vong tại bang Washington vì bệnh do virus SARS-CoV-2 gây ra. Washington cũng là bang tâm điểm của đợt dịch bệnh này.

Bệnh nhân gốc Việt tử vong là hai người cao tuổi, đều sống tại viện dưỡng lão ở bang Washington. Một người sinh năm 1946, qua đời ngày 16/3 tại thành phố Seattle.

Bà được phát hiện có triệu chứng nhiễm virus một trại dưỡng lão ngày 9/3, sau đó được xét nghiệm dương tính. Bà nằm viện một tuần thì tử vong.
Một cơ sở xét nghiệm lưu động được đặt tại Đại học Washington ở bang Washington - nơi đã có hơn 1.000 ca nhiễm và 66 trường hợp tử vong vì virus corona. Ảnh: AP.
Người Việt thứ 2 qua đời vì Covid-19 cũng là người cao tuổi, bị mù. Nơi này đã ghi nhận ca tử vong vì virus trước đó, nhưng những người đã tiếp xúc với bệnh nhân vẫn không được khám và xét nghiệm nếu không có triệu chứng.

Nạn nhân người Việt thứ hai phát sốt và được xét nghiệm dương tính virus, rồi qua đời trong 24 giờ sau đó.

Bang Washington đã xét nghiệm cho 17.105 người trên toàn bang, với 1.187 người cho kết quả dương tính với Covid-19. Hiện đã có 66 trường hợp tử vong ở bang này, với 35 trong số đó có liên quan đến một viện dưỡng lão ở thành phố Kirkland.
Nguồn: zing","1584585923","","0","1","0"
"290","8.0704895012506E+18","Tổng hợp các ưu đãi cho doanh nghiệp bị ảnh hưởng bởi dịch Covid-19

[https://tuvanvietluat.com/tin-tuc/tong-hop-cac-uu-dai-cho-doanh-nghiep-bi-anh-huong-boi-dich-covid-19](https://tuvanvietluat.com/tin-tuc/tong-hop-cac-uu-dai-cho-doanh-nghiep-bi-anh-huong-boi-dich-covid-19)","1587370028","3","0","","0"
"291","6.5702653133718E+18","""Không thể tưởng tượng được"" là lời khen mà MC John Oliver trong chương trình Last Week Tonight trên sóng HBO (Mỹ) dành cho bài hát ""Ghen Cô Vy"". Xem lại đầy đủ bài hát tại: http://bit.ly/ghencovy --- ""Ghen cô Vy"" là dự án hợp tác giữa Erik, Min, Khắc Hưng với Viện Sức khỏe nghề nghiệp và môi trường (Bộ Y tế). Phần hình ảnh thể hiện bởi Yang Animation Artist.","","11000","496","3100","0"
"292","-5.0051996045342E+18","Đề xuất điểm bằng của BCA

Cùng với việc quy định về điểm, Bộ Công an cũng dự kiến quy định các hành vi vi phạm tương ứng với số điểm bị trừ, chẳng hạn vượt đèn đỏ sẽ bị trừ 6 điểm, lấn làn bị trừ 5 điểm...

Bộ Công an vừa báo cáo Chính phủ, đề nghị xây dựng Luật Bảo đảm trật tự an toàn giao thông (TTATGT) đường bộ và đề xuất trình Quốc hội đưa dự án Luật Bảo đảm TTATGT đường bộ vào chương trình xây dựng luật, pháp lệnh năm 2021.

Đáng chú ý, tại dự thảo Luật Bảo đảm TTATGT đường bộ, Bộ Công an đề xuất rất nhiều quy định mới, trong đó có vấn đề quản lý giấy phép lái xe (GPLX) của tài xế.

Mỗi tài xế được 12 điểm, hết phải thi lại

Bộ Công an đề xuất mọi loại GPLX sẽ có tổng là 12 điểm và số điểm này sẽ bị trừ khi tài xế vi phạm pháp luật về TTATGT. Số điểm bị trừ ngược; đến khi về 0, GPLX sẽ bị coi là không còn hiệu lực. Điều này đồng nghĩa tài xế muốn cấp GPLX phải học và thi lấy GPLX trong thời gian ít nhất sáu tháng kể từ ngày GPLX bị coi là không còn hiệu lực.

Cũng theo Bộ Công an, dữ liệu về điểm trừ đối với người vi phạm sẽ được cập nhật về hệ thống dữ liệu xử phạt vi phạm hành chính của cơ quan chức năng ngay sau khi hình thức xử phạt có hiệu lực thi hành.

Thông tin thêm về đề xuất này, lãnh đạo Cục CSGT cho biết số điểm sẽ không thể hiện trên GPLX mà lưu trong hệ thống dữ liệu. CSGT khi xử lý chỉ cần tra trên máy là biết tài xế còn bao nhiêu điểm. Cùng với việc quy định về điểm, Bộ Công an cũng dự kiến quy định các hành vi vi phạm tương ứng với số điểm bị trừ, chẳng hạn vượt đèn đỏ sẽ bị trừ 6 điểm, lấn làn bị trừ 5 điểm...

Đặc biệt, quyết định xử phạt sẽ phải ghi cả số điểm mà tài xế bị trừ, nếu chỉ ghi phạt tiền sẽ được coi là không hợp lệ...

Theo: PLO. Ảnh: KSC","1587651516","19","27","3","0"
"293","7.0504440210585E+18","Sáng nay (7/3), tại cuộc họp Ban Chỉ đạo công tác phòng chống dịch Covid-19 của thành phố Hà Nội, giám đốc Sở Y tế Hà Nội Nguyễn Khắc Hiền cho biết, đến sáng nay Hà Nội đã lập danh sách 33 người tiếp xúc gần với bệnh nhân N. và 90 người tiếp xúc gần với người tiếp xúc gần. Sở đã tiến hành lấy mẫu 27 người, 25 mẫu đã cho kết quả âm tính. Hai trường hợp nghi nhiễm gồm lái xe riêng (27 tuổi) và bác gái bệnh nhân (64 tuổi) hiện chưa có kết quả xét nghiệm. Các trường hợp còn lại đ...ang tiếp tục lấy mẫu. Sở Y tế Hà Nội cũng cho biết đang phối hợp với sân bay Nội Bài thu thập thông tin 217 trường hợp hành khách và phi hành đoàn cùng chuyến bay VN 0054 với bệnh nhân. Trước thông tin người dân đổ xô đi mua thực phẩm tích trữ, bí thư Thành uỷ Hà Nội Vương Đình Huệ cho biết: ""Chúng tôi biết hiện nay có hiện tượng người dân tới các siêu thị mua hàng tích trữ, chính việc tập trung đông người, không đảm bảo vệ sinh phòng bệnh theo hướng dẫn của ngành y tế lại là yếu tố lây nhiễm, có khi nguy cơ lây nhiễm ngay tại siêu thị cũng rất lớn nếu không thực hiện tự bảo vệ đúng cách"". Bí thư Vương Đình Huệ khẳng định, người dân không cần phải đi mua tích trữ hàng hóa. ""Thành phố Hà Nội đủ tiềm lực để có thể đảm bảo thực phẩm, nhu yếu phẩm cho người dân"", ông Huệ nói. Theo Bí thư Vương Đình Huệ, ""cái lo lắng phải thể hiện bằng cái hành động thực tế, tức là bằng việc tự bảo vệ mình, tự bảo vệ gia đình mình và có trách nhiệm để thông báo ngay tình hình sức khỏe của mình cho cơ quan có thẩm quyền các cấp"". Xem thêm","1583552463","47000","2300","7200","0"
"294","-6.9116711183854E+18","DANH SÁCH NHỮNG NGƯỜI QUẢNG NINH ĐI KHÁM CHỮA BỆNH TẠI BV BẠCH MAI TỪ NGÀY 10/3 ĐẾN NAY ----- Quảng Ninh đề nghị người dân đến Bệnh viện Bạch Mai trong 2 tuần qua cung cấp thông tin Theo thông tin từ Bộ Y tế, ngày 18/3-22/3/2020 thành phố Hà Nội phát hiện liên tục 03 trường hợp mắc Covid-19 là nhân viên y tế của Bệnh viện Bạch Mai và bệnh nhân đến điều trị tại Bệnh viện. Như vậy, có thể có nguy cơ lây nhiễm chéo giữa nhân viên y tế và những người đến thăm, khám, điều trị... t...ại Bệnh viện Bạch Mai trong tháng 3/2020. Để ngăn chặn sự bùng phát, lây lan dịch bệnh Covid-19 trong cộng đồng. Ban chỉ đạo phòng, chống Covid-19 tỉnh Quảng Ninh đề nghị mọi người dân Quảng Ninh nếu trong hai tuần qua có đến khám, chữa bệnh, công tác, học tập... tại Bệnh viện Bạch Mai, Hà Nội hoặc các cơ sở trực thuộc trong Bệnh viện Bạch Mai chủ động phối hợp thông báo về tình trạng sức khỏe với các đơn vị y tế trên địa bàn hoặc trực tiếp gọi qua đường dây nóng báo dịch Quảng Ninh theo số 1800-9214 để được tư vấn các biện pháp phòng, chống dịch Covid-19. Cảm ơn bạn đã cùng chung tay đẩy lùi dịch bệnh Covid-19! Xem thêm","1585202391","1700","726","3000","0"
"295","-6.363792587561E+18","TỪ 0 GIỜ THỨ BẢY 28-3: GẦN NHƯ GIỚI NGHIÊM TOÀN ĐẤT NƯỚC 2 TUẦN HOẶC LÂU HƠN Cách đây ít phút, Thủ tướng vừa tuyên bố hàng loạt biện pháp áp dụng từ 0g 28/3. Trong đó có dừng họp, hạn chế bay từ HN, TP.HCM đi các tỉnh, hạn chế ra đường va di chuyển khỏi TP... Các cảnh báo cho thấy nếu đạt mức 1000 người nhiễm trong vòng 39 ngày thì phải chấp nhận việc lây nhiễm với quy mô rất lớn: Từ 1000 lên 2000 người trong 3 ngày, lên 8000 trong vòng 5 ngày và lên 32000 trong 5 ngày kế tiế...p. Giới chuyên gia nhận định: - Ca nhiễm đầu tiên tại VN ngày 23/1 và đến 12/2 tất cả các ca đều đã khỏi cho đến ngày 6/3 mới xuất hiện ca nhiễm mới và liên tục tăng. Như vậy về mặt lan truyền dịch, phải coi nước ta bắt đầu đợt dịch mới từ 6/3. KHÔNG LIÊN QUAN ĐẾN ĐỢT 23-1 tới 12-2. - Các con số trên thế giới cho thấy từ 1 lên 100 trung bình mất 29 ngày, thì thời gian này của VN chỉ là 18 ngày. Dự báo VN sẽ lây nhiễm với mô hình A như Hồ Bắc, Ý, Đức, Pháp và Tây Ban Nha. Và nay chúng ta chỉ còn 02 tuần để khống chế không cho nó đạt mức 1000 ca nhiễm vào 3-4-2020. Nếu không thành công, sau ngày 3-4 VN sẽ chứng kiến sự lây lan dịch với tốc độ chóng mặt với 1000 người nhiễm và sẽ đạt 8000 người sau 11 ngày, tức 14-4. Và số tử vong sẽ kinh hoàng do mất kiểm soát. Giới nghiêm toàn đất nước là cần thiết!!! Chúng tôi liên tục cập nhật diễn biến dịch Covid 19! #vtvcab #covid19 Nguồn: VTVCab Bọn chân có huyền đề hay lêu hêu ngoài đường xin hãy ở nhà giùm, plz! Xem thêm","1585240623","2200","1000","7600","0"
"296","-7.8457413942643E+18","THÔNG TIN CHI TIẾT VỀ CA BỆNH THỨ 17 MẮC COVID-19 TẠI HÀ NỘI 21h30 ngày 6/3/2020, Viện Vệ sinh Dịch tễ Trung thông báo kết quả xét nghiệm dương tính Covid-19 đối với bệnh nhân N. H. N, 26 tuổi, đã đi thăm chị gái tại Anh và cùng chị gái qua Ý, Pháp du lịch và trở về Hà Nội 4h30 ngày 02/3/2020 trên chuyến bay VN0054.  Bệnh nhân N.H.N làm quản lý khách sạn, có địa chỉ thường trú tại phường Trúc Bạch, quận Ba Đình, TP Hà Nội.... Theo Trung tâm Kiểm soát Bệnh tật Hà Nội: Bệnh nhân này xuất cảnh ngày 15/2 bay sang London (Anh), ngày 18/2 bay sang Milan (tỉnh Lombardy, Italia) du lịch. Tại thời điểm này, tại tỉnh Lombardy chưa ghi nhận dịch Covid-19 bùng phát. Ngày 20/2/2020 quay trở về Anh. Ngày 25/02/2020, bệnh nhân sang Paris, Pháp du lịch 1 ngày.  Ngày 29/2, bệnh nhân bắt đầu có biểu hiện ho, nhưng không đi khám. Đến ngày 1/3, bệnh nhân bị thêm đau mỏi người, không rõ sốt. Sau đó bệnh nhân lên máy bay trở về Việt Nam trên chuyến bay có số hiệu VN0054 của Hãng Hàng không Quốc gia Việt Nam (Vietnam Airlines) và hạ cánh xuống sân bay Nội Bài lúc 4h30 sáng ngày 2/3. Do bệnh nhân lúc này không sốt, không khai báo tình trạng sức khỏe của mình nên đã được nhập cảnh. Bệnh nhân được lái xe riêng của gia đình đưa về nhà riêng tại phường Trúc Bạch, quận Ba Đình. Kể từ khi về nước, bệnh nhân biết mình bị bệnh nên đã chủ động tự cách ly tại phòng riêng, hạn chế tiếp xúc với người trong gia đình, không đi đâu ra khỏi nhà, chủ động đeo khẩu trang kể cả khi ở trong nhà.  Bệnh nhân bắt đầu có biểu hiện sốt nhẹ ngày 02/3. Ngày 5/3 bệnh nhân xuất hiện sốt liên tục (38 độ C) kèm theo ho nhiều, có đờm, mệt mỏi. Bệnh nhân đi khám tại Bệnh viện Hồng Ngọc cơ sở 55 Yên Ninh, Ba Đình, được chẩn đoán viêm phổi (phim chụp XQ có hình ảnh đám mờ ở đáy phổi phải). Do có tiền sử đi từ nước ngoài về, nên bệnh nhân được chuyển đến bệnh viện Bệnh nhiệt đới Trung ương cơ sở Kim Chung để theo đõi điều trị. Lúc 18h ngày 5/3, bệnh nhân nhập viện Bệnh nhiệt đới Trung ương cơ sở Kim Chung, đang được cách ly, theo dõi sức khỏe nghiêm ngặt tại phòng áp lực âm của bệnh viện.  Ngay sau khi ghi nhận thông tin về ca nghi nhiễm, lãnh đạo Sở Y tế Hà Nội, lãnh đạo Trung tâm Kiểm soát bệnh tật Hà Nội, Chủ tịch UBND quận Ba Đình và các lực lượng của ngành y tế và quận Ba Đình đã trực tiếp xuống khu vực nhà bệnh nhân để chỉ đạo thực hiện  công tác phòng chống dịch, cụ thể: - Lập sơ đồ khoanh vùng khu vực có bệnh nhân, lập chốt tại 2 đầu khu phố Trúc Bạch, đóng cửa các hàng quán tại khu vực. - Trung tâm Kiểm soát bệnh tật Hà Nội cử 3 đội đáp ứng nhanh phối hợp với đội đáp ứng nhanh của Trung tâm Y tế quận Ba Đình và các đơn vị liên quan tiến hành điều tra dịch tễ lập danh sách những người tiếp xúc gần với bệnh nhân và những người tiếp xúc với người tiếp xúc gần tại khu vực nhà bệnh nhân đang sinh sống; tại Bệnh viện Hồng Ngọc (55 Yên Ninh) nơi bệnh nhân đến khám ban đầu; tại Bệnh viện Bệnh nhiệt đới cơ sở 2 và hồi cứu quá trình nhập cảnh tại sân bay Nội Bài của bệnh nhân. Theo đó, đã làm rõ những thông tin sau: + Chuyến bay VN0054 có tổng cộng 201 hành khách và 4 phi công và 12 tiếp viên. Hiện Vietnam Airlines đang phối hợp để rà soát, kiểm soát. + Tại nhà riêng của bệnh nhân: có 08 người tiếp xúc gần là bố và bác bệnh nhân, 5 người tạp vụ và 1 lái xe riêng. Hiện tại sức khỏe của những người này đều bình thường, không ai có biểu hiện sốt, ho. + Tại Bệnh viện Hồng Ngọc: Có 17 người tiếp xúc với bệnh nhân. Hiện tại sức khỏe của những người này đều bình thường, không ai có biểu hiện sốt, ho. Đã được cách ly tại Bệnh viện Bệnh nhiệt đới trung ương. + Sở Y tế Hà Nội đã tổ chức phun khử khuẩn bằng Cloramin B tại nhà bệnh nhân và khu vực lân cận, bệnh viện Hồng Ngọc và nhà những người tiếp xúc gần. + Toàn bộ những người tiếp xúc gần đã được chuyển tới Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở 2 để cách ly tập trung và lấy mẫu xét.  + Còn lại những người tiếp xúc gần với những người có tiếp xúc gần với bệnh nhân được thống kê lập danh sách và yêu cầu thực hiện cách ly y tế tại nơi ở theo quy định. + Đề nghị Bộ Ngoại giao làm việc các cơ quan ngoại giao của Anh, Pháp để thông tin về lịch trình, nơi ở để họ có biện pháp kiểm soát. Nguồn: Bộ Y tế Xem thêm","1583514978","33000","3400","9500","0"
"297","7.0504440210585E+18","Facebook vừa thông báo trong vài ngày tới sẽ bắt đầu tạm cấm những quảng cáo bán khẩu trang y tế nhằm ngăn chặn việc lợi dụng nền tảng này, đánh vào tâm lý lo ngại của người dân về dịch viêm đường hô hấp cấp COVID-19 để trục lợi. Facebook cho biết lệnh cấm trên áp dụng đối với các quảng cáo khẩu trang trên mạng truyền thông xã hội này cũng như các quảng cáo thương mại trên tính năng Marketplace của Facebook.","1583767798","25000","1600","2200","0"
"298","2.198436053579E+18","❤❤️❤️ 👉👉Lý lịch của phó thủ tướng Vũ Đức Đam . -Không con ông cháu cha - Gia đình nông dân - Đi du học rồi về cống hiến... - Chạy xe máy đi làm - Quan tâm,hết lòng vì dân -Mỗi khi về quê, trẻ già vui như hội  ❤️❤️❤️😊❤️ Và đó là những người hùng của nước Việt Nam  trong cuộc chiến chống dịch COVID 19.  Infor người đàn ông trong hình: - Họ và tên: Vũ Đức Đam - Quê quán : Xã Ngũ Hùng (Đội 3 thôn Cụ Trì ) huyện Thanh Miện - Tỉnh Hải Dương . - DOB: 03/02/1963 - Học vấn: Tiến sĩ kinh tế - Chức vụ: Phó Thủ tướng Chính phủ Việt Nam. Trưởng ban chỉ đạo quốc gia Phòng chống dịch bệnh viêm phổi cấp. Ca thứ 45  rồi 😭😭😭 ❤Hãy nghe bác Vũ Đức Đam nói: • Ở nhà nhiều nhất có thể, nếu không có việc gì cần thiết, đừng ra đường. • Nếu phải ra thì hãy đeo khẩu trang, rửa tay, tránh tiếp xúc gần (tối thiểu 1m) • Nếu thấy bản thân có vấn đề, đừng sợ, hãy gọi 2 số đường dây nóng: 1900 3228 và 1900 9095 (đừng đi khám ở bv ,k lại cách ly cả Bệnh viện luôn).  2 tuần cô đơn - cả đời hạnh phúc. HÃY VÌ GIA ĐÌNH VÀ CỘNG ĐỒNG Mỗi người 1 tay, đoàn kết thì kiểu gì cũng chiến thắng... Tôi tin Việt Nam chúng ta lắm 🇻🇳🇻🇳  Hãy chia sẻ nếu bạn cảm thấy nó có ý nghĩa với cộng đồng Xem thêm","1584113469","4300","456","3000","0"
"299","-5.3426593977652E+18","Số người chết vì virus corona đã vượt quá con số 1.000. Đồng thời số lượng người bị lây nhiễm bên ngoài lãnh thổ Trung Quốc cũng ngày một gia tăng.  Tính đến 6 giờ sáng ngày 11 tháng 2, số người nhiễm virus corona đã lên tới 43.114 trường hợp, trong khi số người phục hồi chỉ 4.027. Chính vì thế, Tổ chức Y tế Thế giới (WHO) đã lo ngại dịnh bệnh có thể bùng phát mạnh ở ngoài Hoa lục. Quý vị cũng có thể xem trực tiếp trên:... Channel 57.14 KJLA (Southern California) Roku App: Vietmedia Channel Website: www.vietmedia.tv YouTube: https://bit.ly/2S3xFtp #Vietmedia #VMTV Xem thêm","","20000","1200","11000","0"
"300","-4.2869928655435E+17","Giữa lúc dịch coronavirus chủng mới (nCoV) đang lây sang nhiều người hơn ở Trung Quốc và Việt Nam, việc tỉnh Quảng Ninh cho nhập cảnh và cách ly hàng trăm người đến từ Trung Quốc ở Móng Cái đang gây ra sự bất bình trong dư luận Việt. Xem thêm: https://www.voatiengviet.com/a/benh-nhan-viet…/5271421.html…","","15000","2100","6800","0"
"301","-8.1211567695465E+18","Bố ơi yên nghỉ, con không về được!

Người lính quân hàm xanh đang ""đánh dịch"" Covid-19 nơi tuyến đầu thì nhận tin bố đẻ qua đời! Không thể rời chốt để về chịu tang bố, anh đã lập bàn thờ tại chốt phòng dịch để thắp nén nhang tiễn bố từ nơi xa!

Đó là Trung uý Nguyễn Đình Thông, quê ở huyện Hương Sơn, tỉnh Hà Tĩnh, hiện đang công tác tại đồn Biên phòng Thạnh Trị, Bộ đội Biên phòng tỉnh Long An.

Nhận được tin bố đẻ mất nhưng vì đang tập trung thực hiện nhiệm vụ chốt chặn dịch Covid-19 nên không thể về quê chịu tang. Bộ Chỉ huy Bộ đội Biên phòng tỉnh Long An đã cho phép đồng chí đặt tạm bàn thờ ngay tại chốt phòng dịch để đồng chí Thông và đồng đội thắp hương tiễn biệt ông.

Xin chia buồn cùng gia đình anh

Theo: VTV
https://m.facebook.com/story.php?story_fbid=1640914752714283&id=1309127375893024","1585953853","6","0","","0"
"302","6.0659915876464E+18","Chúc mừng 💐 Quang Thị Hoàn - Giáo viên Tuyensinh247.com, Trở thành Giáo viên kênh truyền hình Hà Nội, giải pháp của Sở GD Hà Nội đối phó với dịch NcoV - 19. Như vậy đã có 4 Thầy cô Tuyensinh247 tham gia GV Đài truyền hình Hà Nội. Các em học đầy đủ khóa học của Cô qua truyền hình Hà Nội hoặc học trực tuyến trên Tuyensinh247.com. 🏫 Như vậy với đầy đủ khóa học từ lớp 3 đến lớp 12 Phụ huynh và các em yên tâm rằng không chỉ Toán, Lý, Hóa, Sử, Văn, Sinh,GDCD mà Tiếng Anh cũng là mô...n đội ngũ giáo viên trên Tuyensinh247 rất giỏi về chuyên môn và truyền cảm hứng học tập cho học sinh trên toàn quốc Lớp 12 - 2K2 - THPT 2020 : http://bit.ly/2JNclpH Lớp 12 - 2K3 - THPT 2021: https://bit.ly/2ycvtda Lớp 11: https://bit.ly/33SUO7Q Lớp 10: https://bit.ly/3btISM7 Lớp 9: https://bit.ly/2ww9Fc7 Lớp 8: https://bit.ly/3dzJ8ej Lớp 7: https://bit.ly/2ww9Ns7 Lớp 6: https://bit.ly/39n0fg4 Lớp 5: https://bit.ly/33T6uar Lớp 4: https://bit.ly/2ycO8Wi Lớp 3: (Toán + TA): https://bit.ly/33QbJYy ☎ Mọi thắc mắc các em liên hệ tổng đài miễn phí 18006947 - 024.7300.7989 từ 7h sáng đến 22h tất cả các ngày. (Nguồn video: Đài truyền hình Hà Nội) Xem thêm","","11000","324","2800","0"
"303","9.1555963218861E+18","💥 Bạc Liêu có 2 trường hợp dương tính với CoVd 19 là du học sinh từ anh trở về  Và được điều trị tại bệnh viện đa khoa Bạc Liêu 15 người tiếp xúc gần (  ĐÃ ĐƯỢC CÁCH LY TẠI GIÁ RAI ) 💥 Theo thông tin từ BCĐ phòng, chống dịch COVID-19 tỉnh, lúc 22 giờ ngày 26/3/2020, Sở Y tế đã nhận được thông tin từ Viện Pasteur TP. Hồ Chí Minh xác nhận có 2 mẫu dương tính với SARS-CoV2. Đây là 2 ca trong tổng số 150 mẫu được lấy từ 150 du học sinh về từ Anh đang được cách ly tập trung tại Tr...ường Quân sự tỉnh, các mẫu còn lại đều âm tính. Tối cùng ngày, Sở Y tế đã chỉ đạo Bệnh viện Đa khoa tỉnh xuống rước 2 người mắc COVID-19 về Bệnh viện để điều trị. Ngoài ra, còn có 15 người tiếp xúc gần với 2 người này, được đưa về cách ly tại Trung tâm Y tế TX. Giá Rai và tiến hành lấy mẫu xét nghiệm lần 2 . Nguồn  : báo bạc liêu  Ảnh : minh họa Xem thêm","1585300756","852","908","2700","0"
"304","6.5702653133718E+18","THÊM 8 CA NHIỄM COVID-19  Tới 17h 30 chiều nay (8/3), Việt Nam đã phát hiện thêm 8 ca mới: 4 ca ở Quảng Ninh, 2 ca ở Lào Cai, 2 ca ở Đà Nẵng. Tất cả những ca này đều là hành khách nước ngoài bay trên chuyến bay VN0054 từ London tới Nội Bài sáng 2/3/2020.  Như vậy, tới thời điểm này tổng số ca bệnh Covid-19 tại Việt Nam là 29, trong đó 16 ca đã được điều trị khỏi hoàn toàn và xuất viện. 13 ca còn lại đang được điều trị cách ly, tình trạng sức khoẻ ổn định.... --- Bộ Y tế Xem thêm","1583665359","9000","869","2300","0"
"305","6.5702653133718E+18","Thời gian tiếp nhận tin nhắn, đóng góp ủng hộ bắt đầu từ 00h00 ngày 19/3/2020 đến 24h00 ngày 18/6/2020 thông qua đầu số 1407. Nội dung cú pháp nhắn tin: CV n (trong đó n là số lần ủng hộ) gửi đến 1407. Giá trị mỗi tin nhắn ủng hộ là 20.000 đồng. Toàn bộ số tiền thu được sẽ được sử dụng cho công tác phòng, chống dịch Covid-19 theo quyết định của Ban Chỉ đạo Quốc gia phòng, chống dịch Covid-19, bao gồm hỗ trợ trang thiết bị y tế, nhu yếu phẩm cần thiết để bảo vệ thầy thuốc và c...ác chiến sĩ công an, bộ đội, cơ quan báo chí trực tiếp tiếp xúc với người mắc bệnh; hỗ trợ người bị nhiễm bệnh và nghi nhiễm bệnh phải cách ly để phòng chống dịch. * Đợt vận động nhắn tin “Toàn dân tham gia ủng hộ phòng chống dịch bệnh Covid-19” thông qua Cổng thông tin điện tử nhân đạo Quốc gia 1400 được Bộ Thông tin và Truyền thông, Ban Thường trực UBTƯ MTTQ Việt Nam, Bộ Y tế và Trung ương Hội Chữ thập đỏ Việt Nam phối hợp tổ chức với mong muốn cùng toàn Đảng, toàn quân và toàn dân tập trung phòng chống dịch; đồng thời hưởng ứng lời kêu gọi của Đoàn Chủ tịch UBTƯ MTTQ Việt Nam và Thủ tướng. Xem thêm","1584620535","12000","548","2800","0"
